Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
26,0,1,6,20,0,46,4,5,0,2,0,2,2,2,3,0,2,1
33,2,3,3,17,1,47,0,1,2,3,0,1,4,0,3,0,2,4
30,3,2,6,13,0,41,7,4,2,1,1,2,1,2,1,1,0,4
39,1,1,2,18,0,38,15,2,2,0,0,1,5,1,4,0,1,1
42,1,1,4,17,0,60,2,4,1,3,0,1,3,1,2,0,0,3
27,0,6,0,5,0,48,1,4,1,0,1,1,2,0,3,1,2,3
24,3,5,2,33,2,24,10,1,1,2,0,1,1,1,5,0,0,1
42,2,1,5,14,0,57,6,3,1,3,0,0,5,2,3,0,1,0
46,0,5,1,24,0,30,0,5,1,2,0,2,5,1,2,0,1,3
57,0,1,6,11,2,42,14,1,2,1,1,2,4,2,2,0,0,5
50,1,1,6,23,0,51,11,5,2,1,1,0,2,1,1,0,0,1
31,0,5,0,15,0,28,11,4,2,1,0,2,5,1,4,2,0,3
56,0,2,0,15,1,60,14,4,0,1,1,2,2,0,1,1,2,2
31,1,6,3,15,0,35,0,1,1,2,0,1,3,2,2,2,0,3
27,2,2,0,15,0,59,12,2,0,1,1,2,5,2,5,0,1,5
51,3,6,5,25,2,58,1,4,1,2,0,2,1,2,4,2,1,1
50,2,0,6,28,2,22,4,5,0,3,0,0,4,2,5,2,0,3
47,1,3,4,10,2,45,13,4,2,2,1,0,4,2,5,1,1,0
28,3,0,4,6,1,27,5,2,2,3,1,0,2,0,5,2,1,0
25,1,5,4,20,2,35,1,3,2,2,0,0,5,2,4,0,1,2
35,1,2,0,12,0,41,13,5,1,0,1,1,3,0,3,1,0,3
26,1,6,4,15,2,31,8,3,1,2,0,2,3,0,5,0,0,0
31,1,0,6,6,1,22,2,1,1,3,0,1,3,1,5,2,0,2
56,3,4,3,21,2,24,13,3,1,0,0,0,4,1,2,0,2,3
45,2,1,2,9,1,24,12,4,0,3,0,1,5,1,2,2,1,1
41,1,1,3,30,1,49,13,5,0,2,1,0,2,2,4,0,2,1
30,0,6,1,25,2,52,3,1,0,3,0,0,1,2,2,1,0,2
23,3,6,3,35,2,55,15,4,0,2,0,2,5,0,2,0,0,4
34,1,0,4,23,1,22,9,3,2,3,0,0,2,0,5,0,2,1
25,0,1,6,17,2,35,7,3,1,1,1,1,2,0,1,1,2,2
49,1,3,1,35,1,52,12,1,1,1,1,2,2,2,2,2,2,1
33,1,2,3,26,0,45,15,2,2,0,1,0,3,1,5,0,2,0
59,0,1,2,6,1,30,3,3,0,3,0,0,2,1,3,2,0,3
48,0,0,6,2,0,56,5,4,2,1,0,0,5,0,3,2,0,2
54,0,1,6,7,2,21,2,1,2,1,1,2,5,0,1,0,0,5
54,1,6,5,29,1,56,0,1,2,2,1,0,3,2,1,0,1,5
27,3,4,1,4,2,26,1,4,1,1,0,0,4,1,3,1,1,3
51,0,1,3,2,1,25,9,2,0,3,1,2,3,0,5,1,1,1
44,1,6,1,6,2,27,15,4,1,2,0,2,2,2,4,0,1,4
28,3,2,6,24,1,60,11,4,1,0,1,1,1,2,4,0,2,4
34,3,6,5,28,1,21,3,5,0,0,1,2,5,1,4,1,2,4
53,2,5,2,26,0,25,10,1,1,1,1,2,1,1,2,1,0,2
41,3,1,6,30,1,52,1,3,0,3,1,1,5,2,5,0,2,2
54,3,6,3,1,2,41,8,3,1,2,1,2,2,2,1,0,1,1
35,3,0,1,17,2,21,1,1,2,3,0,2,1,2,4,2,0,3
60,3,6,1,10,2,56,2,4,0,1,0,2,4,0,5,0,0,3
54,0,1,0,22,1,38,6,1,0,0,1,0,1,0,3,2,0,3
29,0,5,4,23,2,43,9,1,0,2,1,2,5,1,5,2,2,3
34,0,5,4,7,1,20,12,1,2,1,0,0,4,0,5,0,0,3
52,1,0,6,7,2,52,7,4,1,2,0,0,1,2,3,0,1,1
25,3,2,6,5,2,21,4,2,1,3,0,0,5,0,5,2,2,5
58,1,3,6,33,2,56,15,4,1,1,0,1,3,1,3,2,0,5
22,1,2,4,25,0,38,5,3,1,1,0,0,1,2,4,2,0,4
48,3,1,2,22,2,39,15,3,2,1,1,2,5,0,1,0,0,4
31,3,4,5,31,0,47,5,2,1,0,1,0,4,2,2,0,1,4
33,0,6,3,3,2,53,8,2,0,3,0,2,1,0,2,2,1,5
41,2,1,6,26,0,58,7,3,1,3,1,2,4,0,4,2,1,1
26,0,5,6,17,0,55,15,5,1,3,0,0,4,1,3,0,2,4
40,1,5,3,12,2,54,13,3,2,0,1,2,4,1,3,2,2,2
38,2,2,2,11,0,60,13,2,1,1,0,0,4,2,5,2,2,1
43,1,1,6,32,1,34,13,2,1,0,0,2,3,2,1,2,0,4
32,3,0,1,28,2,50,14,4,0,0,0,2,3,2,3,2,1,5
23,1,0,1,27,0,60,15,5,1,0,0,1,5,1,1,1,1,2
29,0,6,0,6,2,20,11,1,1,2,0,0,5,1,3,0,1,3
36,2,4,4,9,1,60,15,3,0,0,0,1,1,0,1,1,0,3
31,3,0,1,27,2,38,10,3,2,0,0,0,5,1,1,2,2,3
56,3,1,2,29,0,53,5,5,2,0,1,0,4,1,5,0,0,4
24,1,3,1,23,0,58,10,4,1,2,1,1,3,1,2,2,0,3
39,3,6,5,3,0,49,13,5,1,0,1,2,5,2,1,1,1,4
49,0,1,4,25,2,30,2,5,0,3,1,2,5,1,5,0,1,4
29,1,5,0,30,2,42,5,4,2,0,0,2,1,0,3,1,2,2
58,0,1,2,19,2,34,5,2,1,0,0,1,5,1,3,0,2,2
54,0,6,1,12,2,41,11,3,1,3,1,2,2,1,2,1,2,0
25,1,1,6,19,2,22,12,4,1,1,0,2,4,0,2,0,1,4
35,0,3,4,34,0,24,12,2,1,3,0,0,3,2,5,0,1,1
37,2,6,0,15,1,57,9,2,0,2,1,0,3,0,3,2,0,5
36,3,5,3,4,2,29,15,4,1,3,0,2,1,0,1,0,1,2
60,2,4,6,6,2,41,11,1,2,3,0,1,2,0,2,0,2,2
53,3,5,2,35,2,27,13,5,2,3,0,0,3,0,2,1,1,3
37,1,2,3,30,2,47,7,4,1,3,1,1,2,0,1,2,1,0
58,1,4,6,5,0,41,7,2,2,3,1,0,1,0,5,1,2,3
45,2,6,1,6,2,33,11,3,0,2,1,1,1,2,2,0,0,2
37,1,4,1,25,2,35,6,5,2,2,1,0,5,0,4,0,1,4
22,0,4,4,3,2,60,11,5,2,1,0,1,3,0,2,2,2,0
54,0,0,1,27,0,56,6,5,2,0,0,0,1,0,4,0,1,5
48,3,6,1,17,2,28,13,4,1,1,0,1,5,0,3,2,1,5
41,2,1,0,16,0,22,14,4,0,2,0,2,2,2,3,2,0,4
30,2,5,3,8,1,24,0,2,1,1,1,0,5,1,3,1,2,2
37,1,0,4,2,1,22,14,4,0,1,0,2,2,1,4,2,0,5
45,0,6,2,29,2,37,12,5,1,1,0,2,5,2,2,2,1,0
58,3,4,2,10,1,32,4,5,1,3,0,2,3,1,2,2,0,5
29,3,2,1,14,0,51,14,2,2,2,1,2,5,1,3,2,2,5
35,0,2,5,20,2,60,14,5,2,2,0,2,4,2,2,2,2,3
22,3,2,2,15,0,27,4,1,2,1,0,0,4,1,1,2,2,5
44,3,2,6,18,1,44,3,2,1,2,0,0,1,0,4,0,2,3
31,0,5,0,22,1,48,3,3,1,0,1,0,3,0,5,1,0,3
42,0,6,1,35,2,58,14,2,1,1,0,2,5,2,2,0,0,2
30,2,1,3,5,1,27,4,1,2,1,0,0,1,2,1,0,0,5
28,2,6,6,3,2,22,0,1,1,3,0,2,3,0,3,1,1,2
55,0,6,0,28,0,50,13,1,1,1,1,2,1,1,3,1,2,3
42,0,0,5,1,0,39,2,4,2,2,1,1,5,2,1,0,0,5
46,3,6,3,29,2,20,12,3,1,0,1,1,4,2,4,1,2,1
27,0,2,1,22,2,36,1,1,0,2,1,0,3,0,4,2,0,5
58,0,3,1,22,1,60,15,1,2,1,1,0,2,0,2,0,1,4
35,2,4,0,25,0,55,11,4,2,3,0,1,5,1,2,2,1,0
43,2,4,2,2,0,41,12,2,1,0,1,0,5,0,3,1,1,2
23,0,1,5,21,0,38,10,5,1,0,0,2,1,1,5,0,1,4
22,1,1,4,23,0,56,4,3,0,3,1,2,1,0,4,2,0,4
30,1,2,4,35,1,54,8,1,0,3,0,2,3,0,5,2,0,1
47,1,2,5,29,1,23,2,1,2,2,1,1,2,2,1,2,1,4
54,0,2,2,5,2,46,11,1,2,1,0,1,2,1,5,2,0,3
47,1,6,0,13,1,46,15,1,2,1,1,0,3,2,3,2,1,3
52,0,5,2,16,2,59,8,1,1,2,1,2,5,1,3,0,2,3
32,3,0,1,35,1,42,4,5,1,2,1,2,4,1,1,1,0,5
33,1,1,2,18,2,55,0,5,2,3,1,1,2,0,4,2,2,5
35,2,3,0,6,0,37,13,5,2,2,0,2,2,2,4,1,2,5
60,3,0,4,24,0,31,15,2,1,2,0,1,3,1,2,0,1,3
46,2,6,0,18,0,38,1,1,1,0,0,0,1,1,3,1,2,5
57,3,4,0,13,0,46,3,3,0,0,0,0,1,1,5,1,2,1
40,3,3,3,31,0,46,7,2,1,2,0,1,1,1,1,1,1,3
36,1,2,1,29,2,43,13,3,2,2,1,2,2,1,3,0,2,1
56,2,3,3,31,2,38,15,4,2,0,1,0,1,1,2,1,2,3
33,1,1,3,1,0,47,12,2,0,1,0,2,1,2,2,0,0,4
51,0,4,2,22,1,27,4,5,2,1,0,0,5,1,2,0,2,3
40,2,1,5,15,1,49,1,1,1,1,0,1,5,2,1,1,2,5
28,0,5,3,10,2,33,11,4,2,0,1,2,4,2,3,1,2,2
26,0,5,4,25,0,42,12,4,2,3,0,2,5,1,1,2,2,4
39,3,1,6,20,1,59,10,2,1,2,1,2,4,1,5,1,0,0
23,0,5,3,26,1,28,15,1,2,0,1,2,5,2,3,1,2,2
30,2,0,0,11,1,49,8,2,1,1,0,1,3,2,5,0,0,0
41,2,5,3,18,0,28,3,5,0,3,0,1,1,2,2,1,1,4
47,2,0,5,15,0,56,13,2,0,2,1,1,2,2,4,0,0,5
44,0,1,6,25,0,35,10,2,1,0,0,0,1,1,2,1,2,2
48,1,5,4,18,0,42,6,1,0,1,0,1,4,2,4,1,2,3
35,3,0,2,12,1,34,8,2,1,0,1,0,5,2,5,1,1,0
37,0,3,3,33,1,22,9,5,2,1,0,2,5,1,5,1,1,4
37,3,0,5,16,0,38,11,4,1,3,1,0,1,1,2,1,1,3
49,1,5,5,31,2,47,10,1,1,3,1,0,5,1,3,0,1,3
52,1,1,3,31,2,42,9,5,2,3,1,2,3,0,5,1,1,0
22,0,0,0,28,2,39,15,4,0,0,0,1,4,0,2,0,2,1
34,2,0,0,13,1,41,3,1,2,2,0,1,4,2,2,0,1,0
44,0,3,5,17,2,29,6,1,0,0,0,2,3,0,1,1,0,0
26,1,4,0,9,0,51,4,3,1,3,1,1,5,1,5,0,2,3
39,1,1,6,21,0,53,14,4,1,3,0,1,4,0,5,1,0,5
50,2,4,2,5,1,27,12,1,0,1,0,1,5,2,2,0,2,4
53,1,0,2,4,0,46,4,2,0,2,0,1,5,2,5,0,1,2
40,2,5,3,28,0,48,15,1,1,2,0,0,3,2,2,0,2,2
52,1,0,2,5,0,36,6,2,0,0,1,0,1,1,5,2,1,0
24,0,1,4,1,2,21,10,3,1,1,0,2,1,1,1,0,1,1
50,1,3,5,31,1,59,2,3,1,0,0,1,1,0,2,1,0,5
33,1,6,3,26,1,25,11,3,1,3,0,2,2,0,5,1,0,0
32,2,5,2,28,1,23,9,5,1,2,1,0,2,0,1,2,0,4
40,3,3,2,16,1,59,5,3,0,3,0,2,3,0,4,0,1,5
39,2,6,6,6,0,49,15,1,0,2,0,2,2,0,5,1,0,1
59,3,6,0,9,0,37,6,4,2,2,1,2,2,2,3,2,0,0
53,2,5,5,33,1,54,2,1,0,2,1,1,5,2,5,1,1,5
34,2,1,3,5,2,27,14,1,2,3,0,0,5,1,3,1,0,4
58,0,1,2,21,1,51,7,5,2,3,1,0,4,1,1,2,0,4
40,3,4,5,18,2,46,4,4,0,3,1,0,2,0,3,1,2,2
49,0,4,6,13,1,31,2,1,1,2,1,2,5,1,5,2,2,4
42,3,1,4,20,2,22,4,5,0,1,0,2,4,2,2,0,0,2
22,0,2,4,2,0,31,0,1,1,2,1,2,1,1,3,1,1,2
51,0,4,6,33,0,49,0,3,0,3,1,0,5,2,2,0,0,5
34,1,0,5,35,2,52,4,3,1,2,0,1,2,0,5,0,0,4
56,3,1,1,17,2,30,9,3,0,1,0,2,3,1,5,1,0,0
59,3,5,1,32,1,54,1,3,1,1,1,2,5,2,4,2,1,1
49,0,5,2,4,0,49,1,4,1,2,1,2,5,0,2,1,1,3
33,2,6,5,32,2,47,12,2,1,3,0,0,4,2,1,1,1,4
52,1,4,1,22,2,22,5,1,2,3,1,0,1,0,4,1,0,1
52,3,2,5,30,1,39,2,4,1,1,1,2,5,1,4,2,0,0
24,2,1,5,4,0,35,8,1,0,1,0,2,3,2,5,0,0,3
27,2,2,5,29,0,24,0,1,2,0,1,1,5,2,2,1,2,0
25,1,4,0,19,0,53,14,1,2,0,0,0,5,0,5,1,1,2
53,1,2,3,30,0,48,3,5,0,0,0,2,2,1,3,1,1,5
39,3,4,6,12,0,40,9,1,2,0,1,2,5,0,4,1,2,1
50,0,3,1,20,0,58,14,1,2,2,1,1,5,0,3,2,0,3
56,2,4,2,18,1,36,6,1,0,2,0,2,1,2,2,2,0,5
33,1,4,6,15,0,28,15,1,1,2,1,0,4,2,2,0,0,3
35,2,3,4,10,1,59,2,1,2,0,0,0,2,0,1,0,1,4
49,2,4,0,24,2,34,13,1,2,0,1,2,1,2,5,0,2,2
23,0,2,6,15,0,30,1,2,1,1,1,2,1,1,2,2,2,4
48,3,5,6,35,0,43,11,1,1,3,1,2,1,2,4,1,1,0
31,1,4,5,26,1,26,3,2,1,3,0,0,5,2,5,2,0,0
52,2,1,6,7,1,21,5,5,1,1,1,2,5,2,3,2,1,1
51,0,1,5,4,1,52,4,3,0,2,1,0,3,0,4,2,0,2
43,0,1,5,29,0,52,1,3,2,3,0,1,4,0,4,2,2,5
53,0,5,3,26,2,24,11,2,2,1,1,0,4,0,2,2,1,3
36,0,0,3,9,0,38,6,4,0,2,0,0,2,0,5,2,2,3
24,1,0,3,23,1,50,14,1,1,0,1,0,5,0,2,0,0,4
45,3,5,5,24,1,36,7,2,1,0,0,2,4,2,1,1,0,5
28,0,1,0,15,1,56,5,2,2,1,0,1,1,0,2,0,1,1
35,0,3,2,9,0,42,9,4,0,2,0,0,3,2,4,2,2,0
55,0,3,5,34,1,57,11,4,2,3,1,0,2,2,3,2,0,3
32,0,6,0,15,0,26,6,4,2,1,1,0,1,0,1,1,0,1
22,0,4,4,26,0,46,1,4,1,2,0,2,3,1,3,1,2,1
34,0,2,1,19,0,26,13,5,1,1,0,2,5,2,3,1,0,4
29,3,6,1,28,2,32,7,1,2,3,1,1,1,0,2,0,2,4
29,1,6,3,25,0,33,15,4,0,0,0,1,2,0,1,2,2,3
31,1,1,5,27,1,46,6,1,1,2,0,1,4,1,4,0,2,4
49,3,3,2,26,0,31,3,5,2,3,1,0,5,1,2,2,0,0
25,3,3,6,7,1,38,2,2,1,2,1,2,4,2,3,0,2,5
52,3,2,6,6,1,45,6,4,1,0,1,1,5,0,1,0,0,5
47,1,0,4,22,1,30,4,2,2,2,1,1,2,0,4,2,0,1
25,0,2,4,32,1,35,10,4,1,2,1,1,5,0,2,0,2,0
48,3,0,2,22,2,28,7,5,0,3,1,2,2,1,4,2,1,0
44,2,0,0,19,1,45,1,4,2,3,0,2,4,1,2,1,1,4
53,1,5,2,12,2,36,10,1,1,3,1,2,4,2,3,1,1,2
36,1,1,5,12,2,34,12,4,0,3,1,1,5,2,3,1,2,1
40,1,2,0,16,2,20,11,4,2,1,0,0,1,2,5,2,2,0
33,0,1,4,25,2,37,3,4,0,3,0,0,2,2,5,2,2,1
43,0,5,2,4,1,36,13,4,2,2,1,0,1,2,3,1,0,0
41,3,0,5,35,1,32,4,4,1,0,1,0,5,2,4,2,0,1
53,1,5,6,23,0,35,11,3,0,2,0,0,5,0,2,1,1,0
59,3,1,3,30,1,49,0,2,2,0,0,1,2,0,2,0,0,2
27,1,3,3,33,1,50,1,5,0,2,0,0,3,2,4,1,2,2
42,2,3,2,9,1,57,15,5,2,3,0,2,4,2,1,1,1,2
46,0,0,3,23,0,59,12,5,1,1,1,2,5,0,3,0,0,5
47,1,5,3,32,1,44,7,1,1,2,0,1,4,1,2,0,0,3
34,0,0,2,17,1,55,12,3,1,3,1,0,1,0,2,0,0,3
50,0,1,6,3,2,45,15,4,0,3,1,0,5,2,4,0,1,2
28,0,2,1,33,0,53,8,2,1,2,0,0,1,2,2,0,2,3
45,2,3,1,9,1,24,7,4,2,1,1,0,5,1,2,2,1,0
40,1,5,2,8,0,36,5,1,2,0,0,1,3,1,3,1,2,3
35,0,3,4,33,1,37,6,1,1,2,1,2,4,1,1,0,1,1
32,3,6,2,29,0,55,4,3,1,1,1,2,4,2,2,2,1,4
45,1,2,5,29,0,29,6,3,2,3,0,1,1,1,1,0,2,2
22,0,6,5,9,2,42,11,5,2,2,0,0,5,2,2,0,0,4
44,3,4,4,35,1,35,5,3,0,2,1,1,2,2,1,0,1,3
54,1,6,2,34,0,26,7,3,2,2,0,0,2,2,2,0,1,4
52,3,2,1,16,2,36,14,3,1,0,0,1,3,1,1,0,2,0
35,1,1,1,2,2,35,13,5,2,2,0,0,3,2,3,2,2,0
35,2,5,5,34,2,28,8,4,0,1,1,1,2,1,2,2,0,1
51,2,1,6,6,0,47,10,3,2,3,1,2,2,2,1,2,2,4
41,2,4,0,17,0,52,4,2,1,2,0,1,4,0,2,1,2,3
26,2,2,4,12,1,55,5,4,1,2,1,0,2,0,4,1,0,5
29,0,4,1,10,2,26,10,2,1,3,0,1,2,2,5,2,1,5
27,0,3,0,20,0,32,6,3,0,0,0,2,2,2,3,2,2,5
39,0,3,6,24,1,26,3,1,0,3,1,0,2,0,2,0,1,1
29,0,2,6,9,1,36,10,2,0,1,0,2,1,0,1,2,1,0
28,3,0,4,2,2,37,10,1,1,0,1,1,4,2,3,2,0,3
48,2,5,6,26,0,55,9,3,1,1,1,2,1,1,4,2,2,3
22,2,3,5,24,1,46,3,2,0,2,0,2,4,0,5,1,2,0
38,1,6,3,19,1,21,0,4,0,3,0,0,2,0,3,0,1,1
34,0,1,5,21,2,47,11,1,1,1,1,0,3,0,1,2,0,0
36,1,1,0,34,1,33,5,1,0,2,1,0,3,0,5,2,1,4
47,0,0,6,30,1,48,7,1,1,0,1,1,3,0,3,1,2,5
41,1,6,1,7,0,47,0,1,0,3,1,1,4,2,3,1,1,4
42,3,3,0,19,0,37,11,1,0,3,1,2,2,2,2,2,0,5
22,0,3,5,11,1,28,0,2,1,2,0,1,5,1,1,2,0,3
48,0,0,1,24,1,31,3,2,1,1,0,1,1,0,1,2,0,5
28,1,0,4,27,0,56,9,1,2,0,0,2,5,1,1,1,1,1
22,3,3,1,6,2,50,15,2,2,1,0,0,3,0,2,1,2,2
58,0,0,1,28,1,59,7,4,0,3,1,2,1,2,2,1,1,4
37,0,1,3,6,1,53,0,3,2,2,0,1,1,0,5,2,2,4
58,2,1,4,2,2,48,15,1,2,0,0,1,2,2,2,1,1,2
47,1,5,4,23,0,45,10,1,0,3,0,1,4,1,3,1,0,0
40,3,3,1,12,2,46,11,4,0,1,0,1,1,2,5,0,0,3
54,1,3,4,28,0,28,0,4,0,0,1,0,1,1,1,0,0,4
54,3,3,6,22,0,50,3,1,0,2,0,1,1,2,1,0,2,4
34,1,6,2,10,1,21,7,4,1,1,1,1,4,2,2,1,2,2
49,1,2,5,6,2,40,8,1,1,2,1,2,4,0,5,0,2,5
53,1,1,5,17,2,32,11,4,2,2,0,2,4,0,3,2,2,5
38,0,5,2,15,2,54,4,4,2,1,1,0,3,2,2,2,1,4
47,2,1,2,22,1,30,13,2,0,2,1,0,2,0,4,1,1,3
41,2,6,1,6,0,48,4,3,2,0,1,0,4,2,1,2,0,5
54,2,3,4,5,0,33,14,2,0,2,1,1,4,0,3,0,2,5
22,2,6,4,3,1,23,8,4,2,3,0,1,5,0,4,0,0,4
47,0,0,2,2,0,38,2,2,2,1,0,0,1,1,1,1,1,0
58,3,5,6,31,2,23,6,2,1,1,1,2,4,0,1,1,2,1
39,3,5,0,24,1,49,4,5,2,0,1,2,1,0,3,0,0,3
24,3,2,2,4,0,42,5,1,2,2,0,1,3,1,1,0,2,4
38,1,2,1,21,1,26,1,3,2,3,0,1,4,1,5,0,1,5
27,0,2,6,15,2,60,6,1,0,3,1,0,4,1,3,0,2,4
46,1,1,2,20,2,28,5,1,0,1,1,2,5,2,5,1,1,0
39,0,4,1,9,0,24,5,3,1,0,1,1,1,2,3,0,1,0
30,1,3,5,21,1,21,10,2,2,0,1,1,4,1,3,1,2,5
57,1,2,1,9,2,60,14,5,1,3,1,1,2,1,4,1,2,4
36,0,5,1,24,0,50,5,4,0,1,0,0,3,0,2,0,2,1
51,2,1,6,7,0,26,7,2,0,0,1,1,4,0,4,0,1,5
31,1,6,2,2,0,44,13,2,2,2,0,0,2,1,1,2,2,0
25,3,3,0,33,0,40,0,1,0,0,0,1,4,1,2,0,0,2
58,2,0,2,28,2,23,8,1,1,1,1,2,5,0,4,1,2,4
52,3,5,4,8,1,55,7,4,2,0,0,1,2,1,1,1,0,4
22,3,1,1,34,0,41,2,5,0,0,0,0,5,0,2,2,2,3
23,2,0,6,7,0,56,4,2,0,3,0,0,4,0,1,2,0,4
28,3,6,0,11,0,39,12,1,0,0,0,2,2,0,5,0,0,3
31,2,5,3,31,2,42,8,3,1,3,0,2,3,1,3,1,1,4
36,2,2,2,12,2,51,4,3,0,1,0,0,2,1,4,2,1,2
48,1,6,5,13,1,52,12,1,0,2,1,1,4,2,2,1,1,1
23,1,5,2,24,1,49,2,2,0,3,1,0,3,1,4,0,2,5
34,2,3,0,35,0,53,3,3,2,0,0,1,2,1,5,0,2,4
47,0,0,1,6,0,50,15,1,1,1,0,2,3,1,4,0,1,5
25,0,4,2,25,0,57,11,2,2,1,1,0,3,2,1,0,0,0
45,3,0,4,18,1,55,10,4,2,1,0,1,4,1,2,0,0,5
25,0,3,6,17,2,53,12,5,2,0,0,1,1,2,4,0,0,5
58,1,5,2,31,1,24,12,3,1,2,1,0,3,0,3,2,0,4
28,3,3,0,13,2,20,2,3,2,0,1,2,3,2,2,1,0,5
58,3,5,2,26,2,58,13,4,0,2,0,2,2,1,3,1,0,2
55,3,5,3,11,0,41,3,2,2,1,0,1,5,2,1,0,1,5
28,1,1,4,15,2,54,4,5,0,3,0,0,5,2,5,2,0,3
43,2,1,0,2,0,41,2,1,0,0,0,0,4,1,5,1,2,0
31,2,1,3,4,1,27,1,2,1,3,0,2,4,1,3,0,0,1
47,1,0,1,11,2,57,4,4,2,2,0,2,4,0,1,1,2,3
48,3,5,4,29,0,49,1,2,0,1,1,2,4,2,1,0,2,5
23,1,1,6,10,0,60,14,5,2,2,0,1,4,0,5,1,1,1
23,3,2,3,10,1,25,13,3,2,0,0,2,1,1,4,2,1,2
31,0,1,0,4,2,44,6,1,2,2,1,1,1,2,5,1,1,1
27,2,3,0,29,1,54,5,5,1,3,0,1,1,0,5,1,2,0
23,1,1,4,14,1,46,9,3,1,0,1,0,2,0,4,1,0,3
55,2,4,2,12,2,58,0,2,2,3,1,2,5,1,5,1,1,5
26,2,3,0,27,1,43,6,3,0,2,0,1,5,0,5,1,2,2
45,0,0,6,13,0,45,12,5,0,1,0,1,4,2,5,0,0,0
30,0,2,6,34,1,52,4,3,1,1,1,2,4,2,1,2,0,1
31,1,4,6,8,2,29,14,1,2,2,0,1,1,1,3,0,0,5
28,0,6,1,26,0,22,15,2,1,0,1,0,5,0,3,2,1,5
30,1,4,0,17,2,54,7,5,2,3,0,2,2,1,5,1,2,0
22,2,6,6,30,2,50,10,1,2,2,0,2,3,1,3,1,1,5
23,1,2,6,5,1,47,9,2,2,1,0,1,2,2,4,0,2,1
49,1,0,3,2,0,25,5,3,2,0,0,0,2,0,2,1,1,2
60,1,0,5,25,0,31,6,1,2,3,1,1,4,2,5,0,1,0
44,3,6,4,12,2,23,1,1,1,1,0,2,4,1,5,2,1,4
31,3,1,0,24,1,35,8,2,2,2,1,0,4,1,5,0,0,1
50,3,0,1,6,1,51,11,1,2,3,0,2,5,0,4,0,1,5
55,2,4,2,35,0,29,9,3,2,0,0,1,4,1,2,0,2,2
50,2,3,1,16,2,37,10,4,1,0,1,0,2,2,2,1,2,4
54,2,4,5,11,2,27,14,4,1,0,1,0,1,0,4,1,2,1
50,2,4,4,3,0,31,12,3,1,0,1,0,1,0,3,1,0,1
49,0,3,1,26,0,30,10,4,2,3,1,2,4,0,2,0,0,1
48,0,3,1,28,1,27,10,3,2,0,1,0,2,0,1,2,2,4
32,0,6,1,18,0,30,2,4,0,2,0,1,5,2,3,2,1,4
26,1,6,5,11,2,32,15,5,0,1,0,0,4,2,3,1,0,2
28,2,1,4,33,0,40,12,3,1,0,0,2,3,0,3,0,1,3
23,2,2,5,10,0,43,4,5,1,2,0,0,4,0,5,1,0,3
30,2,2,2,21,2,23,9,2,0,2,1,0,4,0,2,0,0,0
48,2,4,0,18,1,22,8,4,1,3,1,1,3,1,3,1,2,4
56,3,6,1,21,1,32,15,3,1,3,1,1,4,1,3,1,0,4
25,3,5,3,14,2,29,2,1,2,0,0,0,4,0,3,2,1,0
35,3,0,2,3,0,56,4,1,2,2,1,1,5,0,1,1,2,2
57,3,6,3,22,2,46,14,3,2,1,1,2,1,1,3,2,0,2
37,0,3,4,31,1,58,2,5,1,1,1,0,1,1,5,0,0,1
60,1,0,5,2,0,52,3,1,0,3,1,0,4,1,4,1,0,2
53,2,1,6,20,0,55,6,5,2,2,0,1,3,0,1,0,0,3
25,1,2,0,13,1,57,3,2,2,1,1,1,1,1,2,2,0,5
32,3,1,1,29,0,33,10,1,0,3,0,2,1,1,3,0,0,2
51,2,5,0,22,1,52,3,1,0,0,0,0,5,1,5,1,0,4
38,3,0,4,22,0,33,10,2,1,3,1,0,1,2,5,0,0,0
37,2,6,4,34,1,31,7,5,2,2,1,0,3,2,3,2,0,3
33,0,5,2,6,0,60,8,1,0,3,0,0,1,2,3,2,0,5
51,2,1,0,15,1,46,3,4,1,3,0,2,4,1,5,1,2,2
29,1,0,4,12,1,51,3,3,1,1,1,2,5,0,4,1,2,3
46,3,5,2,18,1,33,5,4,2,2,1,0,2,1,4,0,2,0
24,0,6,0,10,0,23,10,2,2,2,0,0,5,2,4,1,0,1
55,3,1,1,26,2,31,6,3,0,1,1,2,1,1,3,0,1,1
22,1,2,0,9,2,39,4,3,1,2,1,1,2,0,1,0,1,0
39,0,5,3,12,1,30,13,2,2,3,0,0,1,2,4,1,0,4
44,3,4,2,12,1,54,8,4,1,0,1,0,1,1,5,2,2,0
38,3,0,1,9,0,24,9,2,0,2,1,0,5,2,3,0,2,2
36,0,5,1,30,2,30,11,3,2,2,1,0,2,1,4,1,0,5
37,1,5,1,19,0,28,8,2,1,3,1,0,4,2,1,0,2,1
26,3,4,6,21,0,58,8,4,2,0,0,2,1,1,4,1,1,0
48,0,2,2,21,0,20,5,2,1,1,1,0,4,1,1,1,0,3
57,2,6,6,17,0,21,12,5,2,0,1,0,2,2,1,1,2,2
45,0,4,3,31,2,39,14,5,1,2,0,0,3,1,5,1,0,3
